time,T.air,CO2.ppm,wspd,RAD,VPD,PAR,rain,year,sort
195.15,11.3,380,6.84,0,0.38,0.00,0,2011,1
195.16,11.31,380,6.36,0,0.37,0.00,0,2011,1
195.17,11.27,380,6.09,0,0.37,0.00,0,2011,1
195.18,10.96,380,5.79,0,0.34,0.00,0,2011,1
195.19,11.04,380,5.14,0.88,0.34,1.82,0,2011,1
195.2,11.52,380,5.37,5.22,0.39,10.81,0,2011,1
195.21,11.41,380,5.2,14.74,0.4,30.51,0,2011,1
195.22,11.5,380,3.94,25.76,0.42,53.32,0,2011,1
195.23,11.83,380,4.76,27.18,0.45,56.26,0,2011,1
195.24,11.81,380,4.34,32.3,0.45,66.86,0,2011,1
195.25,11.94,380,3.61,38.23,0.46,79.14,0,2011,1
195.26,12.18,380,3.6,81.1,0.48,167.88,0,2011,1
195.27,12.53,380,3.68,193.3,0.52,400.13,0,2011,1
195.28,12.53,380,4.48,233.5,0.51,483.35,0,2011,1
195.29,12.64,380,2.73,227.5,0.48,470.93,0,2011,1
195.3,12.85,380,1.85,296.5,0.5,613.76,0,2011,1
195.31,12.61,380,1.31,365,0.44,755.55,0,2011,1
195.32,12.52,380,0.95,379.7,0.43,785.98,0,2011,1
195.33,12.74,380,1.66,481.7,0.46,997.12,0,2011,1
195.34,12.7,380,1.33,482.6,0.44,998.98,0,2011,1
195.35,12.82,380,1.63,485.2,0.45,1004.36,0,2011,1
195.36,13.17,380,1.56,461.5,0.46,955.31,0,2011,1
195.38,13.72,380,1.49,537.6,0.5,1112.83,0,2011,1
195.39,14.15,380,1.82,529.6,0.56,1096.27,0,2011,1
195.4,14.49,380,1.74,539.1,0.57,1115.94,0,2011,1
195.41,14.83,380,1.29,390.2,0.58,807.71,0,2011,1
195.42,14.53,380,2.28,503.6,0.57,1042.45,0,2011,1
195.43,15.21,380,2.06,827,0.64,1711.89,0,2011,1
195.44,15.8,380,1.96,828,0.66,1713.96,0,2011,1
195.45,15.97,380,1.99,875,0.65,1811.25,0,2011,1
195.46,16.9,380,1.6,868,0.79,1796.76,0,2011,1
195.47,16.86,380,2.08,772.5,0.85,1599.08,0,2011,1
195.48,17.33,380,2.17,849,0.91,1757.43,0,2011,1
195.49,17.78,380,2.03,981,1.03,2030.67,0,2011,1
195.5,17.83,380,1.94,995,1.07,2059.65,0,2011,1
195.51,17.68,380,2.58,998,1.04,2065.86,0,2011,1
195.52,17.82,380,1.82,866,1.07,1792.62,0,2011,1
195.53,17.73,380,2.54,974,1.07,2016.18,0,2011,1
195.54,18.15,380,1.92,848,1.09,1755.36,0,2011,1
195.55,18.17,380,2.16,986,1.1,2041.02,0,2011,1
195.56,18.49,380,2.84,1022,1.13,2115.54,0,2011,1
195.57,18.79,380,2.9,976,1.16,2020.32,0,2011,1
195.58,18.87,380,2.25,977,1.17,2022.39,0,2011,1
195.59,18.81,380,2.77,1008,1.15,2086.56,0,2011,1
195.6,19.3,380,1.76,625.9,1.14,1295.61,0,2011,1
195.61,18.8,380,1.74,499.7,1.06,1034.38,0,2011,1
195.62,18.61,380,1.61,427.5,1.05,884.93,0,2011,1
195.64,18.12,380,1.42,299.6,0.91,620.17,0,2011,1
195.65,18.56,380,1.56,653.8,0.87,1353.37,0,2011,1
195.66,19.19,380,1.31,749.2,0.89,1550.84,0,2011,1
195.67,19.22,380,1.41,626.7,0.87,1297.27,0,2011,1
195.68,18.66,380,1.55,657,0.79,1359.99,0,2011,1
195.69,18.8,380,1.82,595.7,0.79,1233.10,0,2011,1
195.7,18.61,380,1.82,546.6,0.76,1131.46,0,2011,1
195.71,18.8,380,1.63,498.1,0.74,1031.07,0,2011,1
195.72,18.86,380,1.43,451.2,0.72,933.98,0,2011,1
195.73,18.61,380,1.48,399.8,0.66,827.59,0,2011,1
195.74,17.93,380,2.26,348.4,0.55,721.19,0,2011,1
195.75,17.19,380,2.89,293,0.47,606.51,0,2011,1
195.76,17.07,380,2.9,240.3,0.49,497.42,0,2011,1
195.77,17.29,380,2.53,191.2,0.53,395.78,0,2011,1
195.78,17.46,380,2.99,138.4,0.64,286.49,0,2011,1
195.79,16.9,380,3.71,85.1,0.56,176.16,0,2011,1
195.8,16.44,380,3.79,38.34,0.48,79.36,0,2011,1
195.81,16.32,380,4.45,9.17,0.53,18.98,0,2011,1
195.82,16.14,380,3.82,1.98,0.52,4.10,0,2011,1
195.83,16,380,4.05,0.17,0.5,0.35,0,2011,1
195.84,15.62,380,3.81,0,0.43,0.00,0,2011,1
195.85,15.24,380,4.05,0,0.38,0.00,0,2011,1
195.86,15.26,380,4.16,0,0.41,0.00,0,2011,1
195.88,15.13,380,4.1,0,0.41,0.00,0,2011,1
195.89,14.89,380,4,0,0.42,0.00,0,2011,1
195.9,14.84,380,4.11,0,0.46,0.00,0,2011,1
195.91,14.65,380,4.02,0,0.49,0.00,0,2011,1
195.92,14.77,380,4.33,0.02,0.54,0.04,0,2011,1
195.93,15.02,380,4.48,0,0.6,0.00,0,2011,1
195.94,14.95,380,4.36,0,0.6,0.00,0,2011,1
195.95,14.92,380,4.3,0,0.59,0.00,0,2011,1
195.96,14.89,380,4.24,0,0.56,0.00,0,2011,1
195.97,14.87,380,4.28,0,0.52,0.00,0,2011,1
195.98,14.97,380,4.18,0,0.42,0.00,0,2011,1
195.99,15.11,380,4.29,0,0.41,0.00,0,2011,1
196,15.34,380,4.05,0,0.45,0.00,0,2011,1
196.01,15.28,380,3.78,0,0.47,0.00,0,2011,1
196.02,14.98,380,3.58,0,0.47,0.00,0,2011,1
196.03,14.9,380,3.46,0,0.47,0.00,0,2011,1
196.04,14.61,380,3.4,0,0.42,0.00,0,2011,1
196.05,14.25,380,3.52,0,0.37,0.00,0,2011,1
196.06,14.1,380,3.56,0,0.33,0.00,0,2011,1
196.07,13.86,380,3.44,0,0.26,0.00,0,2011,1
196.08,13.82,380,3.49,0,0.24,0.00,0,2011,1
196.09,13.85,380,3.83,0,0.23,0.00,0,2011,1
196.1,14,380,4.11,0,0.28,0.00,0,2011,1
196.11,14.28,380,3.98,0,0.39,0.00,0,2011,1
196.12,14.6,380,3.21,0,0.49,0.00,0,2011,1
196.14,14.72,380,2.94,0,0.52,0.00,0,2011,1
196.15,14.92,380,2.53,0,0.57,0.00,0,2011,1
196.16,15.25,380,2.7,0,0.65,0.00,0,2011,1
196.17,15.54,380,2.4,0,0.72,0.00,0,2011,1
196.18,15.67,380,1.89,0,0.75,0.00,0,2011,1
196.19,15.94,380,2.56,0.86,0.79,1.78,0,2011,1
196.2,15.85,380,1.29,4.86,0.79,10.06,0,2011,1
196.21,15.74,380,1.06,12.65,0.78,26.19,0,2011,1
196.22,15.71,380,1.94,20.95,0.78,43.37,0,2011,1
196.23,15.57,380,0.98,29.2,0.78,60.44,0,2011,1
196.24,15.34,380,0.39,31.41,0.78,65.02,0,2011,1
196.25,14.99,380,0.43,31.26,0.76,64.71,0,2011,1
196.26,15.19,380,0.82,57.45,0.82,118.92,0,2011,1
196.27,15.67,380,1.31,148.8,0.84,308.02,0,2011,1
196.28,15.43,380,0.99,207.7,0.82,429.94,0,2011,1
196.29,15.7,380,1.56,281.4,0.9,582.50,0,2011,1
196.3,15.89,380,1.11,345.8,0.93,715.81,0,2011,1
196.31,15.91,380,1.95,395.5,0.97,818.69,0,2011,1
196.32,16.27,380,1.35,442,0.99,914.94,0,2011,1
196.33,16.58,380,1.28,465.2,1.02,962.96,0,2011,1
196.34,17.05,380,1.39,541.3,1.09,1120.49,0,2011,1
196.35,17.11,380,2,579.6,1.09,1199.77,0,2011,1
196.36,17.43,380,2.04,528.5,1.17,1094.00,0,2011,1
196.38,18.12,380,1.85,644.3,1.26,1333.70,0,2011,1
196.39,18.47,380,1.44,720.5,1.27,1491.44,0,2011,1
196.4,18.84,380,1.8,750.5,1.32,1553.54,0,2011,1
196.41,19.17,380,1.8,787,1.35,1629.09,0,2011,1
196.42,19.32,380,1.92,798.1,1.45,1652.07,0,2011,1
196.43,19.56,380,2.09,828,1.49,1713.96,0,2011,1
196.44,19.79,380,2.06,863,1.5,1786.41,0,2011,1
196.45,19.84,380,2.29,889,1.52,1840.23,0,2011,1
196.46,20.15,380,2.18,910,1.51,1883.70,0,2011,1
196.47,20,380,2.04,928,1.45,1920.96,0,2011,1
196.48,20.27,380,1.76,943,1.47,1952.01,0,2011,1
196.49,20.57,380,2.42,958,1.47,1983.06,0,2011,1
196.5,20.64,380,1.72,967,1.47,2001.69,0,2011,1
196.51,20.76,380,2.92,980,1.47,2028.60,0,2011,1
196.52,21.05,380,2.43,968,1.51,2003.76,0,2011,1
196.53,21.43,380,1.73,965,1.56,1997.55,0,2011,1
196.54,22.16,380,1.53,989,1.68,2047.23,0,2011,1
196.55,21.59,380,1.93,851,1.59,1761.57,0,2011,1
196.56,22.28,380,1.77,979,1.7,2026.53,0,2011,1
196.57,22.1,380,1.94,935,1.65,1935.45,0,2011,1
196.58,22.11,380,2.2,1026,1.54,2123.82,0,2011,1
196.59,22.38,380,1.31,985,1.58,2038.95,0,2011,1
196.6,22.29,380,1.52,928,1.54,1920.96,0,2011,1
196.61,22.66,380,1.6,896,1.56,1854.72,0,2011,1
196.62,22.32,380,1.98,885,1.43,1831.95,0,2011,1
196.64,22.47,380,1.69,822,1.49,1701.54,0,2011,1
196.65,22.37,380,1.35,559.1,1.48,1157.34,0,2011,1
196.66,22.25,380,1.6,608.1,1.31,1258.77,0,2011,1
196.67,20.74,380,2.18,267.3,0.93,553.31,0,2011,1
196.68,21.25,380,1.67,633.6,0.98,1311.55,0,2011,1
196.69,21.48,380,1.54,563,0.93,1165.41,0,2011,1
196.7,21.4,380,1.46,523.4,0.86,1083.44,0,2011,1
196.71,21.31,380,2.13,464.8,0.86,962.14,0,2011,1
196.72,21.02,380,2.84,459.3,0.78,950.75,0,2011,1
196.73,21.06,380,1.78,355.6,0.75,736.09,0,2011,1
196.74,20.63,380,2.52,347.9,0.67,720.15,0,2011,1
196.75,19.67,380,1.89,76.02,0.52,157.36,0,2011,1
196.76,19.12,380,1.79,65.11,0.43,134.78,0,2011,1
196.77,18.26,380,2.9,44.59,0.33,92.30,0,2011,1
196.78,17.99,380,3.6,127.6,0.28,264.13,0,2011,1
196.79,17.86,380,3.48,84.6,0.26,175.12,0,2011,1
196.8,17.61,380,3.67,42.05,0.24,87.04,0,2011,1
196.81,17.11,380,3.71,8.2,0.2,16.97,0,2011,1
196.82,16.68,380,4.06,1.38,0.16,2.86,0,2011,1
196.83,16.47,380,3.9,0,0.14,0.00,0,2011,1
196.84,16.3,380,3.58,0,0.13,0.00,0,2011,1
196.85,16.47,380,3.85,0,0.23,0.00,0,2011,1
196.86,16.33,380,3.96,0,0.24,0.00,0,2011,1
196.88,16.94,380,4.03,0,0.42,0.00,0,2011,1
196.89,17.37,380,4.06,0,0.53,0.00,0,2011,1
196.9,17.68,380,3.63,0,0.63,0.00,0,2011,1
196.91,18.06,380,4.07,0,0.73,0.00,0,2011,1
196.92,18.18,380,3.75,0,0.77,0.00,0,2011,1
196.93,17.85,380,3.94,0,0.67,0.00,0,2011,1
196.94,17.92,380,4.09,0,0.66,0.00,0,2011,1
196.95,17.94,380,3.97,0,0.62,0.00,0,2011,1
196.96,17.01,380,4.04,0,0.38,0.00,0,2011,1
196.97,16.95,380,3.95,0,0.38,0.00,0,2011,1
196.98,16.85,380,3.34,0,0.36,0.00,0,2011,1
196.99,16.92,380,3.71,0,0.35,0.00,0,2011,1
197,16.8,380,3.2,0,0.29,0.00,0,2011,1
197.01,17.06,380,3.36,0,0.38,0.00,0,2011,1
197.02,17.35,380,2.52,0,0.51,0.00,0,2011,1
197.03,17.26,380,1.92,0,0.5,0.00,0,2011,1
197.04,17.17,380,2.15,0,0.47,0.00,0,2011,1
197.05,17.28,380,2.21,0,0.47,0.00,0,2011,1
197.06,17.21,380,2.01,0,0.47,0.00,0,2011,1
197.07,17.04,380,2.22,0,0.44,0.00,0,2011,1
197.08,17.1,380,2.39,0,0.41,0.00,0,2011,1
197.09,16.99,380,3.11,0,0.39,0.00,0,2011,1
197.1,16.89,380,3.06,0,0.35,0.00,0,2011,1
197.11,16.63,380,2.86,0,0.31,0.00,0,2011,1
197.12,16.49,380,1.99,0,0.3,0.00,0,2011,1
197.14,16.56,380,1.6,0,0.36,0.00,0,2011,1
197.15,16.56,380,1.2,0,0.39,0.00,0,2011,1
197.16,16.58,380,1.43,0,0.45,0.00,0,2011,1
197.17,16.64,380,1.27,0,0.48,0.00,0,2011,1
197.18,16.81,380,1.68,0,0.52,0.00,0,2011,1
197.19,17.11,380,1.94,0.45,0.58,0.93,0,2011,1
197.2,17.3,380,2.21,2.77,0.63,5.73,0,2011,1
197.21,17.45,380,3.05,9.97,0.66,20.64,0,2011,1
197.22,17.56,380,3.95,14.28,0.7,29.56,0,2011,1
197.23,17.63,380,4.93,20.94,0.75,43.35,0,2011,1
197.24,17.54,380,4.89,31.21,0.75,64.60,0,2011,1
197.25,17.52,380,5.45,38.26,0.74,79.20,0,2011,1
197.26,17.71,380,5.46,58.71,0.72,121.53,0,2011,1
197.27,18.01,380,5.07,187.1,0.71,387.30,0,2011,1
197.28,18.27,380,4.67,234.1,0.69,484.59,0,2011,1
197.29,18.48,380,4.7,285.4,0.68,590.78,0,2011,1
197.3,18.88,380,3.54,310.4,0.7,642.53,0,2011,1
197.31,19.44,380,0.78,359.3,0.77,743.75,0,2011,1
197.32,19.55,380,0.93,404.5,0.78,837.32,0,2011,1
197.33,19.68,380,1.39,446,0.8,923.22,0,2011,1
197.34,19.86,380,1.48,496.2,0.81,1027.13,0,2011,1
197.35,20.55,380,0.84,554.6,0.89,1148.02,0,2011,1
197.36,20.92,380,1.35,592,0.94,1225.44,0,2011,1
197.38,21.08,380,1.6,638.8,1.01,1322.32,0,2011,1
197.39,21.26,380,1.27,669.3,1.04,1385.45,0,2011,1
197.4,21.92,380,1.06,718,1.14,1486.26,0,2011,1
197.41,22.31,380,1.48,757.7,1.18,1568.44,0,2011,1
197.42,22.56,380,1.29,794.2,1.16,1643.99,0,2011,1
197.43,22.79,380,1.49,806,1.28,1668.42,0,2011,1
197.44,23.2,380,1.14,860,1.32,1780.20,0,2011,1
197.45,23.49,380,1.8,868,1.38,1796.76,0,2011,1
197.46,23.79,380,1.28,906,1.44,1875.42,0,2011,1
197.47,23.82,380,1.77,949,1.25,1964.43,0,2011,1
197.48,23.76,380,1.79,792.1,1.15,1639.65,0,2011,1
197.49,22.95,380,1.41,270.3,0.87,559.52,0,2011,1
197.5,22.54,380,1.17,645.6,0.76,1336.39,0,2011,1
197.51,23.45,380,1.31,898,0.93,1858.86,0,2011,1
197.52,23.98,380,1.92,899,1.12,1860.93,0,2011,1
197.53,23.78,380,2.29,955,1.18,1976.85,0,2011,1
197.54,24.3,380,2.1,835,1.22,1728.45,0,2011,1
197.55,24.08,380,2.21,921,1.1,1906.47,0,2011,1
197.56,24.09,380,2.11,931,1.03,1927.17,0,2011,1
197.57,24.71,380,1.2,915,1.13,1894.05,0,2011,1
197.58,24.02,380,1.91,925,1.01,1914.75,0,2011,1
197.59,24.19,380,1.6,901,1.06,1865.07,0,2011,1
197.6,23.43,380,1.99,869,0.91,1798.83,0,2011,1
197.61,23.26,380,1.67,841,0.87,1740.87,0,2011,1
197.62,22.8,380,2.64,792.8,0.81,1641.10,0,2011,1
197.64,23.05,380,1.59,772.6,0.83,1599.28,0,2011,1
197.65,23.36,380,1.8,733.7,0.96,1518.76,0,2011,1
197.66,24.14,380,1.5,705.1,1.17,1459.56,0,2011,1
197.67,24.37,380,1.18,666.5,1.2,1379.66,0,2011,1
197.68,24.03,380,1.69,620.6,1.2,1284.64,0,2011,1
197.69,23.13,380,2,570.9,1.02,1181.76,0,2011,1
197.7,23.73,380,1.14,530,1.09,1097.10,0,2011,1
197.71,22.16,380,1.82,484.2,0.81,1002.29,0,2011,1
197.72,21.85,380,1.27,436.2,0.78,902.93,0,2011,1
197.73,21.11,380,1.76,380.5,0.66,787.64,0,2011,1
197.74,20.4,380,1.83,326.3,0.56,675.44,0,2011,1
197.75,20.02,380,1.28,275.4,0.61,570.08,0,2011,1
197.76,20.06,380,1.49,227.1,0.83,470.10,0,2011,1
197.77,19.69,380,1.41,175.9,0.94,364.11,0,2011,1
197.78,19.62,380,1.05,125.8,0.96,260.41,0,2011,1
197.79,19.32,380,1.44,78.07,0.87,161.60,0,2011,1
197.8,18.76,380,1.21,33.59,0.78,69.53,0,2011,1
197.81,18.21,380,1.09,6.44,0.73,13.33,0,2011,1
197.82,18.01,380,1.02,1.5,0.74,3.11,0,2011,1
197.83,17.89,380,0.82,0.06,0.77,0.12,0,2011,1
197.84,17.8,380,0.76,0,0.78,0.00,0,2011,1
197.85,17.96,380,1.03,0,0.84,0.00,0,2011,1
197.86,18,380,0.81,0,0.87,0.00,0,2011,1
197.88,18,380,0.7,0,0.84,0.00,0,2011,1
197.89,17.78,380,0.72,0,0.75,0.00,0,2011,1
197.9,17.73,380,0.79,0,0.73,0.00,0,2011,1
197.91,17.88,380,0.94,0,0.75,0.00,0,2011,1
197.92,18.45,380,0.86,0,0.84,0.00,0,2011,1
197.93,18.75,380,0.87,0,0.9,0.00,0,2011,1
197.94,19.02,380,0.9,0,0.93,0.00,0,2011,1
197.95,18.72,380,0.79,0,0.82,0.00,0,2011,1
197.96,18.4,380,0.92,0,0.73,0.00,0,2011,1
197.97,18.32,380,0.96,0,0.68,0.00,0,2011,1
197.98,17.97,380,0.89,0,0.58,0.00,0,2011,1
197.99,16.99,380,2.36,0,0.35,0.00,0,2011,1
198,16.26,380,3.25,0,0.22,0.00,0,2011,1
198.01,16.08,380,3.55,0,0.18,0.00,0,2011,1
198.02,15.95,380,3.57,0,0.14,0.00,0,2011,1
198.03,16.01,380,3.46,0,0.11,0.00,0,2011,1
198.04,16.13,380,3.08,0,0.1,0.00,0,2011,1
198.05,16.23,380,3.54,0,0.09,0.00,0,2011,1
198.06,16.28,380,3.29,0,0.09,0.00,0,2011,1
198.07,16.36,380,3.42,0,0.08,0.00,0,2011,1
198.08,16.48,380,3.37,0,0.07,0.00,0,2011,1
198.09,16.59,380,3.42,0,0.07,0.00,0,2011,1
198.1,16.67,380,3.51,0,0.07,0.00,0,2011,1
198.11,16.78,380,4.29,0,0.08,0.00,0,2011,1
198.12,16.86,380,4.9,0,0.08,0.00,0,2011,1
198.14,16.86,380,4.46,0,0.08,0.00,0,2011,1
198.15,17.4,380,5.66,0,0.19,0.00,0,2011,1
198.16,18.31,380,5.72,0,0.37,0.00,0,2011,1
198.17,18.78,380,5.18,0,0.48,0.00,0,2011,1
198.18,19.67,380,5.12,0,0.73,0.00,0,2011,1
198.19,20.42,380,3.51,0.49,0.87,1.01,0,2011,1
198.2,20.12,380,2.54,2.51,0.77,5.20,0,2011,1
198.21,19.38,380,1.72,9.04,0.62,18.71,0,2011,1
198.22,18.95,380,2.07,16.76,0.51,34.69,0,2011,1
198.23,18.96,380,2.36,23.5,0.51,48.65,0,2011,1
198.24,18.72,380,2.16,28.59,0.45,59.18,0,2011,1
198.25,18.27,380,1.9,32.95,0.36,68.21,0,2011,1
198.26,18.05,380,2.87,49.54,0.31,102.55,0,2011,1
198.27,18.03,380,2.85,174.3,0.28,360.80,0,2011,1
198.28,18.1,380,3.55,217.5,0.27,450.23,0,2011,1
198.29,18.05,380,4.31,150.1,0.27,310.71,0,2011,1
198.3,17.95,380,4.1,209.6,0.26,433.87,0,2011,1
198.31,18.31,380,3.3,292.4,0.32,605.27,0,2011,1
198.32,19.03,380,2.9,405.2,0.46,838.76,0,2011,1
198.33,19.52,380,1.74,451,0.57,933.57,0,2011,1
198.34,19.57,380,2.22,499.1,0.64,1033.14,0,2011,1
198.35,19.69,380,2.18,540.1,0.67,1118.01,0,2011,1
198.36,19.08,380,3.12,585.2,0.6,1211.36,0,2011,1
198.38,19.47,380,2.3,635.5,0.64,1315.49,0,2011,1
198.39,19.83,380,2.9,650.6,0.69,1346.74,0,2011,1
198.4,19.64,380,3.36,615.4,0.67,1273.88,0,2011,1
198.41,19.38,380,2.05,392.1,0.59,811.65,0,2011,1
198.42,19.22,380,2.67,392.6,0.59,812.68,0,2011,1
198.43,19.54,380,3.12,782.5,0.65,1619.78,0,2011,1
198.44,20.12,380,3.64,838,0.77,1734.66,0,2011,1
198.45,19.58,380,2.83,382.7,0.7,792.19,0,2011,1
198.46,19.98,380,2.51,389.7,0.77,806.68,0,2011,1
198.47,20.05,380,3.13,352.8,0.8,730.30,0,2011,1
198.48,19.71,380,3.69,251.2,0.76,519.98,0,2011,1
198.49,19.57,380,3.03,238.2,0.75,493.07,0,2011,1
198.5,19.65,380,3.08,300.1,0.8,621.21,0,2011,1
198.51,19.68,380,2.96,309.7,0.82,641.08,0,2011,1
198.52,19.68,380,3.41,276.1,0.85,571.53,0,2011,1
198.53,20.08,380,3.15,531.9,0.96,1101.03,0,2011,1
198.54,21.06,380,4.2,1085,1.14,2245.95,0,2011,1
198.55,21.13,380,3.74,989,1.15,2047.23,0,2011,1
198.56,21,380,3.46,962,1.15,1991.34,0,2011,1
198.57,20.6,380,2.9,572.4,1.12,1184.87,0,2011,1
198.58,20.23,380,2.1,422.1,1.08,873.75,0,2011,1
198.59,19.96,380,3.3,416.8,1.07,862.78,0,2011,1
198.6,20.16,380,3.9,651.8,1.11,1349.23,0,2011,1
198.61,19.93,380,3.82,319.3,1.09,660.95,0,2011,1
198.62,19.97,380,3,555.3,1.12,1149.47,0,2011,1
198.64,20.58,380,3.76,872,1.23,1805.04,0,2011,1
198.65,21.2,380,2.98,821,1.33,1699.47,0,2011,1
198.66,21.2,380,3.23,648.2,1.34,1341.77,0,2011,1
198.67,20.26,380,2.87,355.6,1.23,736.09,0,2011,1
198.68,19.99,380,3.37,258.5,1.21,535.10,0,2011,1
198.69,20.7,380,2.53,660.5,1.32,1367.24,0,2011,1
198.7,20.21,380,2.77,390.3,1.27,807.92,0,2011,1
198.71,20.37,380,1.96,411.1,1.3,850.98,0,2011,1
198.72,19.85,380,2.63,313.7,1.25,649.36,0,2011,1
198.73,19.59,380,3.33,345.4,1.23,714.98,0,2011,1
198.74,19.47,380,2.57,362.5,1.22,750.38,0,2011,1
198.75,19.47,380,2.51,278,1.22,575.46,0,2011,1
198.76,19.4,380,1.64,220.3,1.22,456.02,0,2011,1
198.77,18.69,380,1.39,100.3,1.13,207.62,0,2011,1
198.78,18.13,380,1.65,85.1,1.07,176.16,0,2011,1
198.79,17.81,380,1.79,76.33,1.05,158.00,0,2011,1
198.8,17.29,380,2.55,34.6,1,71.62,0,2011,1
198.81,16.65,380,2.86,6.57,0.93,13.60,0,2011,1
198.82,16.19,380,3.5,1.33,0.9,2.75,0,2011,1
198.83,16,380,3.82,0.11,0.89,0.23,0,2011,1
198.84,15.78,380,3.77,0,0.88,0.00,0,2011,1
198.85,15.62,380,3.27,0,0.86,0.00,0,2011,1
198.86,15.35,380,2.67,0,0.84,0.00,0,2011,1
198.88,15.11,380,2.83,0,0.83,0.00,0,2011,1
198.89,14.95,380,2.34,0,0.8,0.00,0,2011,1
198.9,14.91,380,2.06,0,0.81,0.00,0,2011,1
198.91,14.79,380,2.22,0,0.8,0.00,0,2011,1
198.92,14.71,380,2.66,0,0.84,0.00,0,2011,1
198.93,14.58,380,2.69,0,0.86,0.00,0,2011,1
198.94,14.57,380,3.11,0,0.93,0.00,0,2011,1
198.95,14.48,380,3.37,0,0.93,0.00,0,2011,1
198.96,14.18,380,3.29,0,0.91,0.00,0,2011,1
198.97,13.93,380,3.43,0,0.86,0.00,0,2011,1
198.98,13.79,380,3.34,0,0.83,0.00,0,2011,1
198.99,13.56,380,3,0,0.8,0.00,0,2011,1
199,13.27,380,3.41,0,0.76,0.00,0,2011,1
199.01,13.13,380,3.42,0,0.74,0.00,0,2011,1
199.02,12.99,380,3.18,0,0.71,0.00,0,2011,1
199.03,12.83,380,3.11,0,0.69,0.00,0,2011,1
199.04,12.79,380,4.16,0,0.68,0.00,0,2011,1
199.05,12.7,380,3.58,0,0.67,0.00,0,2011,1
199.06,12.51,380,3.56,0,0.65,0.00,0,2011,1
199.07,12.15,380,4.21,0,0.61,0.00,0,2011,1
199.08,12.01,380,4.66,0,0.59,0.00,0,2011,1
199.09,11.65,380,3.85,0.02,0.55,0.04,0,2011,1
199.1,11.44,380,2.64,0.02,0.52,0.04,0,2011,1
199.11,11.35,380,3.48,0,0.51,0.00,0,2011,1
199.12,11.19,380,2.7,0,0.49,0.00,0,2011,1
199.14,11,380,2.33,0,0.48,0.00,0,2011,1
199.15,10.84,380,3.72,0,0.47,0.00,0,2011,1
199.16,10.67,380,3.16,0,0.45,0.00,0,2011,1
199.17,10.48,380,3.25,0,0.43,0.00,0,2011,1
199.18,10.08,380,4.28,0,0.38,0.00,0,2011,1
199.19,10.14,380,3.64,0.58,0.4,1.20,0,2011,1
199.2,10.05,380,2.99,2.88,0.39,5.96,0,2011,1
199.21,10.14,380,3.67,8.14,0.4,16.85,0,2011,1
199.22,10.31,380,3.4,16.25,0.42,33.64,0,2011,1
199.23,10.41,380,3.32,23.16,0.43,47.94,0,2011,1
199.24,10.3,380,3.05,24.17,0.43,50.03,0,2011,1
199.25,10.45,380,3.4,32.38,0.45,67.03,0,2011,1
199.26,10.52,380,3.52,42.29,0.45,87.54,0,2011,1
199.27,10.83,380,2.83,179.6,0.46,371.77,0,2011,1
199.28,11.17,380,2.19,132.4,0.5,274.07,0,2011,1
199.29,11.43,380,1.8,278.2,0.51,575.87,0,2011,1
199.3,11.76,380,1.64,327.7,0.53,678.34,0,2011,1
199.31,11.94,380,2.44,374.3,0.55,774.80,0,2011,1
199.32,12.19,380,2.26,423.7,0.56,877.06,0,2011,1
199.33,12.59,380,2.63,469.8,0.58,972.49,0,2011,1
199.34,12.88,380,2.62,517.4,0.6,1071.02,0,2011,1
199.35,12.89,380,2.89,563.2,0.61,1165.82,0,2011,1
199.36,13.2,380,2.73,608.4,0.64,1259.39,0,2011,1
199.38,13.68,380,2.43,656.4,0.68,1358.75,0,2011,1
199.39,13.94,380,2.87,694.6,0.7,1437.82,0,2011,1
199.4,13.89,380,3.35,733.5,0.69,1518.35,0,2011,1
199.41,14.49,380,1.96,768.2,0.74,1590.17,0,2011,1
199.42,14.87,380,2.42,802,0.76,1660.14,0,2011,1
199.43,14.92,380,2.44,833,0.76,1724.31,0,2011,1
199.44,15.12,380,2.54,862,0.78,1784.34,0,2011,1
199.45,15.26,380,2.61,888,0.79,1838.16,0,2011,1
199.46,15.75,380,1.61,908,0.83,1879.56,0,2011,1
199.47,16.71,380,1.54,930,0.92,1925.10,0,2011,1
199.48,16.91,380,1.85,948,0.96,1962.36,0,2011,1
199.49,17.18,380,2.16,967,1,2001.69,0,2011,1
199.5,17.75,380,1.88,961,1.06,1989.27,0,2011,1
199.51,17.97,380,2.7,965,1.14,1997.55,0,2011,1
199.52,18,380,2.22,982,1.21,2032.74,0,2011,1
199.53,18.31,380,2.01,986,1.26,2041.02,0,2011,1
199.54,18.44,380,2.55,971,1.29,2009.97,0,2011,1
199.55,18.91,380,2.15,970,1.3,2007.90,0,2011,1
199.56,19.06,380,1.57,962,1.32,1991.34,0,2011,1
199.57,19.31,380,1.96,947,1.37,1960.29,0,2011,1
199.58,19.36,380,1.99,920,1.39,1904.40,0,2011,1
199.59,19.49,380,2.35,915,1.42,1894.05,0,2011,1
199.6,19.82,380,2.85,896,1.59,1854.72,0,2011,1
199.61,20.09,380,2.66,869,1.63,1798.83,0,2011,1
199.62,19.44,380,1.54,836,1.19,1730.52,0,2011,1
199.64,19.11,380,1.92,810,1.01,1676.70,0,2011,1
199.65,19.07,380,1.49,779.7,1,1613.98,0,2011,1
